"DRM_ID","psu_id","lat_degrees.x","lat_degrees.y","lon_degrees.x","lon_degrees.y","mpa_nr.x","mpa_nr.y","subregion_nr.x","subregion_nr.y","habitat_cd.x","habitat_cd.y","psu_depth.x","psu_depth.y","prot.x","prot.y","depth_class.x","depth_class.y","rugosity_class.x","rugosity_class.y","strat.x","strat.y","Priority","Status","mapgrid_nr","zone_nr","lat_deg","lon_deg","psu_vrel","Shape_Leng","Shape_Area","region","priority_level","strat_nr","survey_type"
NA,2050,NA,24.6395547,NA,-83.0098158,NA,0,NA,3,NA,"REEF_HR",NA,29.9,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,508836,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish & Benthic"
NA,2057,NA,24.5964231,NA,-83.0283801,NA,0,NA,3,NA,"REEF_MR",NA,31.8,NA,0,NA,"D3",NA,"R3",NA,"DT08",NA,NA,364663,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish & Benthic"
NA,2056,NA,24.6479214,NA,-82.9916756,NA,0,NA,3,NA,"REEF_MR",NA,31.3,NA,0,NA,"D3",NA,"R3",NA,"DT08",NA,NA,536893,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish & Benthic"
NA,2052,NA,24.6427006,NA,-83.0108539,NA,0,NA,3,NA,"ISOL_MR",NA,30.3,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,519712,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish & Benthic"
NA,2062,NA,24.6602991,NA,-83.0447238,NA,24,NA,3,NA,"CONT_LR",NA,18.1,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,581448,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish & Benthic"
NA,2063,NA,24.6956672,NA,-82.9993514,NA,24,NA,3,NA,"CONT_LR",NA,20.3,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,641291,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish & Benthic"
NA,2073,NA,24.6501481,NA,-83.0608569,NA,24,NA,3,NA,"CONT_LR",NA,15.7,NA,1,NA,"D2",NA,"R1",NA,"DT04",NA,NA,547691,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish & Benthic"
NA,2060,NA,24.6621982,NA,-83.0378396,NA,24,NA,3,NA,"CONT_LR",NA,19.1,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,586534,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish & Benthic"
NA,2113,NA,24.6995474,NA,-83.0463524,NA,24,NA,3,NA,"CONT_HR",NA,20.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,648212,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2103,NA,24.6555435,NA,-83.0950253,NA,24,NA,3,NA,"CONT_HR",NA,21.5,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,568004,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2093,NA,24.6776559,NA,-83.062791,NA,24,NA,3,NA,"ISOL_HR",NA,20,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,614518,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2090,NA,24.7101482,NA,-82.9966179,NA,24,NA,3,NA,"CONT_MR",NA,15.9,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,663417,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2078,NA,24.655509,NA,-83.0974943,NA,24,NA,3,NA,"CONT_HR",NA,21.1,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,567999,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2084,NA,24.6820463,NA,-83.0717555,NA,24,NA,3,NA,"CONT_MR",NA,18.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,621496,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2091,NA,24.6578343,NA,-83.092594,NA,24,NA,3,NA,"CONT_LR",NA,21.8,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,575695,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2098,NA,24.6742106,NA,-83.0834816,NA,24,NA,3,NA,"CONT_HR",NA,20.9,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,609578,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2112,NA,24.6579647,NA,-83.0832117,NA,24,NA,3,NA,"ISOL_MR",NA,19.2,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,575714,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2097,NA,24.6845944,NA,-83.0505544,NA,24,NA,3,NA,"ISOL_HR",NA,21.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,625049,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2088,NA,24.6520142,NA,-83.0564424,NA,24,NA,3,NA,"CONT_LR",NA,15.8,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,553964,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2099,NA,24.6653644,NA,-83.0038077,NA,24,NA,3,NA,"CONT_LR",NA,21.2,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,593211,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2109,NA,24.6750093,NA,-83.0583015,NA,24,NA,3,NA,"CONT_LR",NA,19.2,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,610331,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2107,NA,24.6773198,NA,-83.0543874,NA,24,NA,3,NA,"ISOL_HR",NA,18.2,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,613837,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2096,NA,24.6543955,NA,-83.0801891,NA,24,NA,3,NA,"ISOL_MR",NA,17.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,563324,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2075,NA,24.6646102,NA,-83.0922131,NA,24,NA,3,NA,"CONT_MR",NA,20.9,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,593942,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish & Benthic"
NA,2116,NA,24.6871662,NA,-83.0273765,NA,24,NA,3,NA,"ISOL_MR",NA,24.2,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,628594,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2121,NA,24.6746528,NA,-82.984196,NA,24,NA,3,NA,"CONT_LR",NA,25.9,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,608375,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2118,NA,24.6852544,NA,-83.0016555,NA,24,NA,3,NA,"CONT_LR",NA,22.5,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,625148,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2120,NA,24.694626,NA,-83.0097105,NA,24,NA,3,NA,"ISOL_MR",NA,23.6,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,639866,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2119,NA,24.692757,NA,-82.9805301,NA,24,NA,3,NA,"CONT_LR",NA,27.9,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,636415,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2117,NA,24.6835225,NA,-83.0297877,NA,24,NA,3,NA,"CONT_HR",NA,24.2,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,622985,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2114,NA,24.6892435,NA,-83.0071538,NA,24,NA,3,NA,"CONT_LR",NA,25.2,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,631443,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2115,NA,24.6765676,NA,-83.0099149,NA,24,NA,3,NA,"CONT_LR",NA,25.4,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,611829,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2122,NA,24.6673927,NA,-82.987045,NA,24,NA,3,NA,"CONT_LR",NA,29.6,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,596889,NA,NA,NA,NA,NA,NA,NA,1,7,"Fish & Benthic"
NA,2147,NA,24.6503263,NA,-83.0144334,NA,24,NA,3,NA,"ISOL_MR",NA,23.7,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,546219,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2151,NA,24.6777138,NA,-82.9916547,NA,24,NA,3,NA,"ISOL_MR",NA,27.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,613262,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2142,NA,24.6868305,NA,-83.0520732,NA,24,NA,3,NA,"CONT_LR",NA,22.8,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,628544,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2126,NA,24.6867561,NA,-83.0575064,NA,24,NA,3,NA,"CONT_LR",NA,22.5,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,628533,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2123,NA,24.7038438,NA,-83.0291288,NA,24,NA,3,NA,"CONT_HR",NA,28.1,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,654489,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2124,NA,24.7026166,NA,-83.0197209,NA,24,NA,3,NA,"CONT_LR",NA,28.9,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,652434,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2129,NA,24.7041746,NA,-83.0380282,NA,24,NA,3,NA,"CONT_HR",NA,25.3,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,655161,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2133,NA,24.7203321,NA,-82.9775072,NA,24,NA,3,NA,"CONT_MR",NA,26.4,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,677936,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2155,NA,24.7077244,NA,-83.0425331,NA,24,NA,3,NA,"CONT_HR",NA,22.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,660620,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2148,NA,24.7042604,NA,-82.9639119,NA,24,NA,3,NA,"CONT_LR",NA,32.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,653931,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2145,NA,24.658529,NA,-83.0086379,NA,24,NA,3,NA,"ISOL_HR",NA,24.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,574379,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2128,NA,24.6830177,NA,-83.0001376,NA,24,NA,3,NA,"CONT_LR",NA,23.3,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,621641,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2131,NA,24.6525431,NA,-83.0174325,NA,24,NA,3,NA,"ISOL_MR",NA,27.5,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,554043,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2149,NA,24.6677393,NA,-82.9949541,NA,24,NA,3,NA,"CONT_LR",NA,22.7,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,597639,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2139,NA,24.6536767,NA,-83.0001636,NA,24,NA,3,NA,"CONT_LR",NA,29.8,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,557210,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2153,NA,24.6784713,NA,-83.036128,NA,24,NA,3,NA,"ISOL_HR",NA,24.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,615270,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2127,NA,24.7091588,NA,-83.036627,NA,24,NA,3,NA,"CONT_HR",NA,25.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,662662,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2134,NA,24.6938357,NA,-83.0012985,NA,24,NA,3,NA,"CONT_LR",NA,23.1,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,638479,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2125,NA,24.6809056,NA,-82.9892353,NA,24,NA,3,NA,"ISOL_MR",NA,26.3,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,618157,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2143,NA,24.6930605,NA,-83.058598,NA,24,NA,3,NA,"CONT_HR",NA,22.3,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,638363,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2137,NA,24.7202929,NA,-82.9804717,NA,24,NA,3,NA,"CONT_LR",NA,22.3,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,677930,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish & Benthic"
NA,2156,NA,24.7119566,NA,-82.8558102,NA,26,NA,4,NA,"CONT_LR",NA,11.6,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,663702,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish & Benthic"
NA,2163,NA,24.646259,NA,-82.8014941,NA,26,NA,4,NA,"ISOL_LR",NA,2.4,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,523248,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish & Benthic"
NA,2178,NA,24.6874421,NA,-82.9028781,NA,26,NA,4,NA,"CONT_LR",NA,9.5,NA,2,NA,"D1",NA,"R4",NA,"DT02",NA,NA,626744,NA,NA,NA,NA,NA,NA,NA,1,10,"Fish & Benthic"
NA,2180,NA,24.6355433,NA,-82.9371553,NA,26,NA,4,NA,"SPGR_LR",NA,9.9,NA,2,NA,"D1",NA,"R4",NA,"DT02",NA,NA,491945,NA,NA,NA,NA,NA,NA,NA,1,10,"Fish & Benthic"
NA,2195,NA,24.5594409,NA,-82.9226577,NA,0,NA,4,NA,"CONT_LR",NA,11.5,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,251520,NA,NA,NA,NA,NA,NA,NA,1,11,"Fish & Benthic"
NA,2194,NA,24.5580617,NA,-82.9246109,NA,0,NA,4,NA,"CONT_LR",NA,11.7,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,247884,NA,NA,NA,NA,NA,NA,NA,1,11,"Fish & Benthic"
NA,2199,NA,24.647019,NA,-82.8504037,NA,26,NA,4,NA,"ISOL_HR",NA,6.2,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,527823,NA,NA,NA,NA,NA,NA,NA,1,12,"Fish & Benthic"
NA,2201,NA,24.6282574,NA,-82.8708687,NA,26,NA,4,NA,"ISOL_LR",NA,1.2,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,464379,NA,NA,NA,NA,NA,NA,NA,1,12,"Fish & Benthic"
NA,2213,NA,24.6133988,NA,-82.9738466,NA,0,NA,4,NA,"CONT_LR",NA,14.5,NA,2,NA,"D2",NA,"R1",NA,"DT04",NA,NA,418570,NA,NA,NA,NA,NA,NA,NA,1,13,"Fish & Benthic"
NA,2207,NA,24.601051,NA,-82.9859957,NA,0,NA,4,NA,"SPGR_LR",NA,17.7,NA,2,NA,"D2",NA,"R1",NA,"DT04",NA,NA,378035,NA,NA,NA,NA,NA,NA,NA,1,13,"Fish & Benthic"
NA,2223,NA,24.7190921,NA,-82.8628349,NA,26,NA,4,NA,"CONT_LR",NA,16.5,NA,2,NA,"D2",NA,"R2",NA,"DT04",NA,NA,674292,NA,NA,NA,NA,NA,NA,NA,1,14,"Fish & Benthic"
NA,2236,NA,24.7178178,NA,-82.8563913,NA,26,NA,4,NA,"CONT_LR",NA,14.8,NA,2,NA,"D2",NA,"R2",NA,"DT04",NA,NA,672355,NA,NA,NA,NA,NA,NA,NA,1,14,"Fish & Benthic"
NA,2267,NA,24.562707,NA,-82.9143167,NA,0,NA,4,NA,"CONT_LR",NA,13.8,NA,2,NA,"D2",NA,"R4",NA,"DT05",NA,NA,260113,NA,NA,NA,NA,NA,NA,NA,1,15,"Fish & Benthic"
NA,2265,NA,24.7235995,NA,-82.7892621,NA,0,NA,4,NA,"ISOL_LR",NA,16.4,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,679593,NA,NA,NA,NA,NA,NA,NA,1,15,"Fish & Benthic"
NA,2266,NA,24.5982191,NA,-82.9953313,NA,0,NA,4,NA,"REEF_MR",NA,21.9,NA,2,NA,"D2",NA,"R4",NA,"DT05",NA,NA,369128,NA,NA,NA,NA,NA,NA,NA,1,15,"Fish & Benthic"
NA,2282,NA,24.6067351,NA,-82.9307863,NA,26,NA,4,NA,"ISOL_MR",NA,15.1,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,394593,NA,NA,NA,NA,NA,NA,NA,1,16,"Fish & Benthic"
NA,2271,NA,24.5832772,NA,-82.9644884,NA,26,NA,4,NA,"CONT_LR",NA,13.8,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,320986,NA,NA,NA,NA,NA,NA,NA,1,16,"Fish & Benthic"
NA,2284,NA,24.6070339,NA,-82.9426408,NA,26,NA,4,NA,"ISOL_MR",NA,13.6,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,396067,NA,NA,NA,NA,NA,NA,NA,1,16,"Fish & Benthic"
NA,2297,NA,24.5438174,NA,-82.9441334,NA,0,NA,4,NA,"ISOL_MR",NA,21.7,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,211744,NA,NA,NA,NA,NA,NA,NA,1,17,"Fish & Benthic"
NA,2302,NA,24.5544381,NA,-82.9605839,NA,0,NA,4,NA,"CONT_MR",NA,18.5,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,239413,NA,NA,NA,NA,NA,NA,NA,1,17,"Fish & Benthic"
NA,2303,NA,24.559283,NA,-82.9349943,NA,0,NA,4,NA,"CONT_LR",NA,14.9,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,251495,NA,NA,NA,NA,NA,NA,NA,1,17,"Fish & Benthic"
NA,2312,NA,24.7202674,NA,-82.8771844,NA,26,NA,4,NA,"CONT_MR",NA,20.4,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,676209,NA,NA,NA,NA,NA,NA,NA,1,18,"Fish & Benthic"
NA,2310,NA,24.6825799,NA,-82.8217786,NA,26,NA,4,NA,"CONT_LR",NA,12.6,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,617798,NA,NA,NA,NA,NA,NA,NA,1,18,"Fish & Benthic"
NA,2317,NA,24.5736703,NA,-82.9041172,NA,26,NA,4,NA,"CONT_LR",NA,21.4,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,290478,NA,NA,NA,NA,NA,NA,NA,1,18,"Fish & Benthic"
NA,2325,NA,24.5620976,NA,-82.9616902,NA,0,NA,4,NA,"CONT_LR",NA,22.3,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,260017,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2323,NA,24.6282335,NA,-82.978524,NA,0,NA,4,NA,"CONT_LR",NA,30.3,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,468759,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2319,NA,24.6274605,NA,-82.9686354,NA,0,NA,4,NA,"CONT_LR",NA,22.7,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,465711,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2322,NA,24.5608654,NA,-82.9522934,NA,0,NA,4,NA,"CONT_LR",NA,22.5,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,256344,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2321,NA,24.6250939,NA,-82.9769931,NA,0,NA,4,NA,"CONT_LR",NA,24,NA,2,NA,"D3",NA,"R2",NA,"DT07",NA,NA,458048,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2320,NA,24.6310192,NA,-82.9726419,NA,0,NA,4,NA,"CONT_LR",NA,26,NA,2,NA,"D3",NA,"R2",NA,"DT07",NA,NA,477991,NA,NA,NA,NA,NA,NA,NA,1,19,"Fish & Benthic"
NA,2326,NA,24.6519732,NA,-82.9581536,NA,26,NA,4,NA,"CONT_HR",NA,29.5,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,549465,NA,NA,NA,NA,NA,NA,NA,1,20,"Fish & Benthic"
NA,2328,NA,24.6049952,NA,-82.9949451,NA,0,NA,4,NA,"CONT_MR",NA,25.3,NA,2,NA,"D3",NA,"R3",NA,"DT08",NA,NA,391467,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2332,NA,24.6004691,NA,-82.9958607,NA,0,NA,4,NA,"REEF_HR",NA,23.6,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,376525,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2330,NA,24.5968325,NA,-82.9977778,NA,0,NA,4,NA,"REEF_MR",NA,27.4,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,364725,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2331,NA,24.5663329,NA,-82.9829801,NA,0,NA,4,NA,"REEF_MR",NA,26,NA,2,NA,"D3",NA,"R3",NA,"DT08",NA,NA,272450,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2333,NA,24.5677258,NA,-82.9800405,NA,0,NA,4,NA,"REEF_HR",NA,24.6,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,276240,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2334,NA,24.5643843,NA,-82.993808,NA,0,NA,4,NA,"REEF_HR",NA,25.5,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,267412,NA,NA,NA,NA,NA,NA,NA,1,21,"Fish & Benthic"
NA,2335,NA,24.640123,NA,-82.9668584,NA,26,NA,4,NA,"CONT_MR",NA,23.1,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,508923,NA,NA,NA,NA,NA,NA,NA,1,22,"Fish & Benthic"
NA,2336,NA,24.5829082,NA,-82.8874725,NA,26,NA,4,NA,"CONT_HR",NA,23.5,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,317048,NA,NA,NA,NA,NA,NA,NA,1,22,"Fish & Benthic"
NA,2343,NA,24.7084472,NA,-82.7727376,NA,0,NA,4,NA,"CONT_MR",NA,22.8,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,657070,NA,NA,NA,NA,NA,NA,NA,1,23,"Fish & Benthic"
NA,2339,NA,24.5512853,NA,-82.9600414,NA,0,NA,4,NA,"ISOL_MR",NA,23.1,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,231164,NA,NA,NA,NA,NA,NA,NA,1,23,"Fish & Benthic"
NA,2338,NA,24.7215248,NA,-82.7739113,NA,0,NA,4,NA,"CONT_MR",NA,27.1,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,676418,NA,NA,NA,NA,NA,NA,NA,1,23,"Fish & Benthic"
NA,2341,NA,24.7214897,NA,-82.7768762,NA,0,NA,4,NA,"ISOL_LR",NA,25.4,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,676412,NA,NA,NA,NA,NA,NA,NA,1,23,"Fish & Benthic"
NA,2356,NA,24.7048363,NA,-82.7726865,NA,26,NA,4,NA,"CONT_HR",NA,23.3,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,651546,NA,NA,NA,NA,NA,NA,NA,1,24,"Fish & Benthic"
NA,2358,NA,24.6347202,NA,-82.9657861,NA,26,NA,4,NA,"CONT_HR",NA,25.5,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,490341,NA,NA,NA,NA,NA,NA,NA,1,24,"Fish & Benthic"
NA,2346,NA,24.5802063,NA,-82.8869383,NA,26,NA,4,NA,"CONT_LR",NA,25,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,308981,NA,NA,NA,NA,NA,NA,NA,1,24,"Fish & Benthic"
NA,2352,NA,24.5724035,NA,-82.8971874,NA,26,NA,4,NA,"CONT_LR",NA,27.3,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,286610,NA,NA,NA,NA,NA,NA,NA,1,24,"Fish & Benthic"
NA,2720,NA,24.6540094,NA,-83.0090594,NA,24,NA,3,NA,"ISOL_MR",NA,29.4,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,558758,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2721,NA,24.6954026,NA,-83.0191105,NA,24,NA,3,NA,"CONT_LR",NA,25.9,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,641251,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2722,NA,24.6931062,NA,-83.0220379,NA,24,NA,3,NA,"CONT_LR",NA,23.4,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,637735,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2723,NA,24.6945427,NA,-82.9820406,NA,24,NA,3,NA,"CONT_LR",NA,29.8,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,639220,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2724,NA,24.706283,NA,-82.9817323,NA,24,NA,3,NA,"CONT_LR",NA,31.5,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,657329,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2725,NA,24.6960856,NA,-83.0018285,NA,24,NA,3,NA,"CONT_LR",NA,22,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,641988,NA,NA,NA,NA,NA,NA,NA,1,7,"Benthic"
NA,2726,NA,24.6524309,NA,-82.9576668,NA,26,NA,4,NA,"CONT_HR",NA,29.7,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,551032,NA,NA,NA,NA,NA,NA,NA,1,20,"Benthic"
NA,2727,NA,24.709851,NA,-82.9155727,NA,26,NA,4,NA,"CONT_HR",NA,27,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,661559,NA,NA,NA,NA,NA,NA,NA,1,22,"Benthic"
NA,2728,NA,24.6253424,NA,-82.8140341,NA,26,NA,4,NA,"ISOL_HR",NA,23.9,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,452274,NA,NA,NA,NA,NA,NA,NA,1,22,"Benthic"
